"county_fips","county","state","year","name","population","unisured population","uninsured rate"
9011,"New London","CT",2007,"New London County, CT","225,108","23,869","10.6"
9011,"New London","CT",2010,"New London County, CT","223,887","21,416","9.6"
9011,"New London","CT",2006,"New London County, CT","223,459","23,785","10.6"
10001,"Kent","DE",2018,"Kent County, DE","143,750","10,045","7.0"
10001,"Kent","DE",2019,"Kent County, DE","144,797","13,058","9.0"
10001,"Kent","DE",2007,"Kent County, DE","134,767","18,183","13.5"
10001,"Kent","DE",2010,"Kent County, DE","137,595","14,714","10.7"
10001,"Kent","DE",2017,"Kent County, DE","143,160","9,173","6.4"
10001,"Kent","DE",2016,"Kent County, DE","141,941","10,761","7.6"
10001,"Kent","DE",2011,"Kent County, DE","138,688","14,593","10.5"
10001,"Kent","DE",2014,"Kent County, DE","141,473","13,073","9.2"
10001,"Kent","DE",2006,"Kent County, DE","132,243","17,854","13.5"
10001,"Kent","DE",2009,"Kent County, DE","134,161","17,305","12.9"
10001,"Kent","DE",2015,"Kent County, DE","142,029","9,821","6.9"
10001,"Kent","DE",2012,"Kent County, DE","139,643","13,683","9.8"
10001,"Kent","DE",2008,"Kent County, DE","132,630","15,963","12.0"
10001,"Kent","DE",2013,"Kent County, DE","140,127","14,485","10.3"
10001,"Kent","DE",2020,"Kent County, DE","145,507","12,220","8.4"
11001,"District of Columbia","DC",2014,"District of Columbia","552,571","32,799","5.9"
11001,"District of Columbia","DC",2013,"District of Columbia","541,439","40,687","7.5"
11001,"District of Columbia","DC",2016,"District of Columbia","570,269","23,274","4.1"
11001,"District of Columbia","DC",2015,"District of Columbia","562,957","24,198","4.3"
11001,"District of Columbia","DC",2012,"District of Columbia","527,819","36,824","7.0"
11001,"District of Columbia","DC",2011,"District of Columbia","516,092","42,737","8.3"
11001,"District of Columbia","DC",2007,"District of Columbia","518,256","61,680","11.9"
11001,"District of Columbia","DC",2017,"District of Columbia","577,434","24,833","4.3"
11001,"District of Columbia","DC",2010,"District of Columbia","504,160","45,483","9.0"
11001,"District of Columbia","DC",2019,"District of Columbia","586,314","23,635","4.0"
11001,"District of Columbia","DC",2018,"District of Columbia","584,255","20,753","3.6"
11001,"District of Columbia","DC",2020,"District of Columbia","583,956","21,648","3.7"
11001,"District of Columbia","DC",2008,"District of Columbia","493,143","42,390","8.6"
11001,"District of Columbia","DC",2009,"District of Columbia","500,517","40,951","8.2"
11001,"District of Columbia","DC",2006,"District of Columbia","511,188","69,419","13.6"
12001,"Alachua","FL",2018,"Alachua County, FL","219,114","25,329","11.6"
12001,"Alachua","FL",2019,"Alachua County, FL","216,550","26,882","12.4"
12001,"Alachua","FL",2020,"Alachua County, FL","216,055","24,881","11.5"
12001,"Alachua","FL",2017,"Alachua County, FL","217,434","25,800","11.9"
12001,"Alachua","FL",2014,"Alachua County, FL","212,672","35,351","16.6"
12001,"Alachua","FL",2007,"Alachua County, FL","205,855","55,309","26.9"
12001,"Alachua","FL",2006,"Alachua County, FL","206,961","57,977","28.0"
12001,"Alachua","FL",2015,"Alachua County, FL","215,107","27,103","12.6"
12001,"Alachua","FL",2011,"Alachua County, FL","209,302","42,705","20.4"
12001,"Alachua","FL",2012,"Alachua County, FL","210,930","43,049","20.4"
12001,"Alachua","FL",2008,"Alachua County, FL","203,340","41,815","20.6"
12001,"Alachua","FL",2010,"Alachua County, FL","208,411","42,323","20.3"
12001,"Alachua","FL",2016,"Alachua County, FL","216,206","26,422","12.2"
12001,"Alachua","FL",2013,"Alachua County, FL","211,030","40,478","19.2"
12001,"Alachua","FL",2009,"Alachua County, FL","204,457","40,685","19.9"
12005,"Bay","FL",2012,"Bay County, FL","142,532","27,944","19.6"
12005,"Bay","FL",2017,"Bay County, FL","149,843","22,229","14.8"
12005,"Bay","FL",2018,"Bay County, FL","150,641","22,534","15.0"
12005,"Bay","FL",2011,"Bay County, FL","141,837","29,802","21.0"
12005,"Bay","FL",2015,"Bay County, FL","149,061","20,566","13.8"
12005,"Bay","FL",2006,"Bay County, FL","138,138","27,216","19.7"
12005,"Bay","FL",2019,"Bay County, FL","139,272","20,640","14.8"
12005,"Bay","FL",2007,"Bay County, FL","137,459","29,340","21.3"
12005,"Bay","FL",2020,"Bay County, FL","135,756","22,500","16.6"
12005,"Bay","FL",2013,"Bay County, FL","144,392","27,672","19.2"
12005,"Bay","FL",2016,"Bay County, FL","150,141","21,705","14.5"
12005,"Bay","FL",2008,"Bay County, FL","136,799","28,470","20.8"
12005,"Bay","FL",2009,"Bay County, FL","137,237","31,111","22.7"
12005,"Bay","FL",2014,"Bay County, FL","147,315","27,551","18.7"
12005,"Bay","FL",2010,"Bay County, FL","141,779","31,413","22.2"
12009,"Brevard","FL",2019,"Brevard County, FL","452,101","62,753","13.9"
12009,"Brevard","FL",2018,"Brevard County, FL","451,419","60,388","13.4"
12009,"Brevard","FL",2020,"Brevard County, FL","455,092","62,742","13.8"
12009,"Brevard","FL",2013,"Brevard County, FL","423,921","84,904","20.0"
12009,"Brevard","FL",2017,"Brevard County, FL","447,809","58,273","13.0"
12009,"Brevard","FL",2015,"Brevard County, FL","433,120","58,601","13.5"
12009,"Brevard","FL",2009,"Brevard County, FL","417,667","84,267","20.2"
12009,"Brevard","FL",2014,"Brevard County, FL","426,034","75,213","17.7"
12009,"Brevard","FL",2012,"Brevard County, FL","423,189","84,339","19.9"
12009,"Brevard","FL",2006,"Brevard County, FL","424,468","89,770","21.1"
12009,"Brevard","FL",2016,"Brevard County, FL","440,116","57,971","13.2"
12009,"Brevard","FL",2010,"Brevard County, FL","424,717","87,870","20.7"
12009,"Brevard","FL",2008,"Brevard County, FL","419,990","88,149","21.0"
12009,"Brevard","FL",2011,"Brevard County, FL","423,350","86,911","20.5"
12009,"Brevard","FL",2007,"Brevard County, FL","423,626","82,477","19.5"
12017,"Citrus","FL",2009,"Citrus County, FL","96,170","23,115","24.0"
12017,"Citrus","FL",2019,"Citrus County, FL","93,038","15,868","17.1"
12017,"Citrus","FL",2010,"Citrus County, FL","95,096","21,036","22.1"
12017,"Citrus","FL",2012,"Citrus County, FL","91,239","19,461","21.3"
12017,"Citrus","FL",2017,"Citrus County, FL","91,809","14,181","15.4"
12017,"Citrus","FL",2007,"Citrus County, FL","97,722","22,543","23.1"
12017,"Citrus","FL",2020,"Citrus County, FL","94,245","14,253","15.1"
12017,"Citrus","FL",2011,"Citrus County, FL","93,175","20,965","22.5"
12017,"Citrus","FL",2008,"Citrus County, FL","96,938","23,402","24.1"
12017,"Citrus","FL",2013,"Citrus County, FL","90,195","19,364","21.5"
12017,"Citrus","FL",2018,"Citrus County, FL","92,629","14,158","15.3"
12017,"Citrus","FL",2014,"Citrus County, FL","89,177","16,556","18.6"
12017,"Citrus","FL",2015,"Citrus County, FL","89,631","13,320","14.9"
12017,"Citrus","FL",2006,"Citrus County, FL","97,645","23,733","24.3"
12017,"Citrus","FL",2016,"Citrus County, FL","90,625","13,377","14.8"
12031,"Duval","FL",2011,"Duval County, FL","753,293","145,023","19.3"
12031,"Duval","FL",2006,"Duval County, FL","752,158","147,783","19.6"
12031,"Duval","FL",2009,"Duval County, FL","749,689","147,494","19.7"
12031,"Duval","FL",2013,"Duval County, FL","759,029","146,975","19.4"
12031,"Duval","FL",2010,"Duval County, FL","751,523","145,240","19.3"
12031,"Duval","FL",2007,"Duval County, FL","752,299","141,302","18.8"
12031,"Duval","FL",2008,"Duval County, FL","746,602","143,417","19.2"
12031,"Duval","FL",2012,"Duval County, FL","756,536","146,118","19.3"
12031,"Duval","FL",2019,"Duval County, FL","799,193","114,072","14.3"
12031,"Duval","FL",2017,"Duval County, FL","790,430","104,607","13.2"
12031,"Duval","FL",2015,"Duval County, FL","775,017","102,384","13.2"
12031,"Duval","FL",2020,"Duval County, FL","795,461","104,240","13.1"
12031,"Duval","FL",2018,"Duval County, FL","796,909","113,089","14.2"
12031,"Duval","FL",2016,"Duval County, FL","782,066","100,346","12.8"
12031,"Duval","FL",2014,"Duval County, FL","765,429","119,045","15.6"
12033,"Escambia","FL",2015,"Escambia County, FL","242,940","30,908","12.7"
12033,"Escambia","FL",2019,"Escambia County, FL","246,743","34,595","14.0"
12033,"Escambia","FL",2013,"Escambia County, FL","240,844","44,769","18.6"
12033,"Escambia","FL",2006,"Escambia County, FL","239,545","49,656","20.7"
12033,"Escambia","FL",2018,"Escambia County, FL","245,810","31,648","12.9"
12033,"Escambia","FL",2008,"Escambia County, FL","236,293","49,089","20.8"
12033,"Escambia","FL",2007,"Escambia County, FL","237,367","46,449","19.6"
12033,"Escambia","FL",2017,"Escambia County, FL","245,170","27,908","11.4"
12033,"Escambia","FL",2010,"Escambia County, FL","238,642","48,336","20.3"
12033,"Escambia","FL",2016,"Escambia County, FL","245,114","28,046","11.4"
12033,"Escambia","FL",2011,"Escambia County, FL","238,893","49,811","20.9"
12033,"Escambia","FL",2009,"Escambia County, FL","236,282","49,157","20.8"
12033,"Escambia","FL",2014,"Escambia County, FL","242,543","38,355","15.8"
12033,"Escambia","FL",2012,"Escambia County, FL","239,874","47,615","19.8"
12033,"Escambia","FL",2020,"Escambia County, FL","246,617","34,716","14.1"
12035,"Flagler","FL",2013,"Flagler County, FL","72,117","15,997","22.2"
12035,"Flagler","FL",2015,"Flagler County, FL","74,186","11,735","15.8"
12035,"Flagler","FL",2009,"Flagler County, FL","68,454","15,268","22.3"
12035,"Flagler","FL",2006,"Flagler County, FL","67,507","16,823","24.9"
12035,"Flagler","FL",2010,"Flagler County, FL","71,883","16,774","23.3"
12035,"Flagler","FL",2017,"Flagler County, FL","76,758","11,300","14.7"
12035,"Flagler","FL",2011,"Flagler County, FL","72,288","16,428","22.7"
12035,"Flagler","FL",2012,"Flagler County, FL","71,685","15,744","22.0"
12035,"Flagler","FL",2008,"Flagler County, FL","68,320","15,724","23.0"
12035,"Flagler","FL",2014,"Flagler County, FL","72,812","13,520","18.6"
12035,"Flagler","FL",2018,"Flagler County, FL","77,070","11,736","15.2"
12035,"Flagler","FL",2007,"Flagler County, FL","68,883","17,186","25.0"
12035,"Flagler","FL",2016,"Flagler County, FL","75,646","11,600","15.3"
12035,"Flagler","FL",2019,"Flagler County, FL","78,563","12,438","15.8"
12035,"Flagler","FL",2020,"Flagler County, FL","79,931","11,745","14.7"
12053,"Hernando","FL",2008,"Hernando County, FL","125,363","30,689","24.5"
12053,"Hernando","FL",2014,"Hernando County, FL","126,159","23,745","18.8"
12053,"Hernando","FL",2011,"Hernando County, FL","126,657","28,072","22.2"
12053,"Hernando","FL",2012,"Hernando County, FL","125,829","26,635","21.2"
12053,"Hernando","FL",2009,"Hernando County, FL","124,610","29,031","23.3"
12053,"Hernando","FL",2010,"Hernando County, FL","127,004","29,606","23.3"
12053,"Hernando","FL",2016,"Hernando County, FL","130,438","18,946","14.5"
12053,"Hernando","FL",2017,"Hernando County, FL","133,434","21,079","15.8"
12053,"Hernando","FL",2013,"Hernando County, FL","125,858","28,121","22.3"
12053,"Hernando","FL",2019,"Hernando County, FL","138,742","21,668","15.6"
12053,"Hernando","FL",2015,"Hernando County, FL","127,587","19,907","15.6"
12053,"Hernando","FL",2020,"Hernando County, FL","141,369","22,251","15.7"
12053,"Hernando","FL",2018,"Hernando County, FL","136,684","21,467","15.7"
12053,"Hernando","FL",2006,"Hernando County, FL","124,873","26,503","21.2"
12053,"Hernando","FL",2007,"Hernando County, FL","126,434","26,184","20.7"
12055,"Highlands","FL",2013,"Highlands County, FL","64,236","17,971","28.0"
12055,"Highlands","FL",2016,"Highlands County, FL","64,991","11,995","18.5"
12055,"Highlands","FL",2017,"Highlands County, FL","65,768","12,158","18.5"
12055,"Highlands","FL",2010,"Highlands County, FL","66,469","18,923","28.5"
12055,"Highlands","FL",2008,"Highlands County, FL","66,639","19,710","29.6"
12055,"Highlands","FL",2014,"Highlands County, FL","64,212","16,123","25.1"
12055,"Highlands","FL",2011,"Highlands County, FL","66,111","18,521","28.0"
12055,"Highlands","FL",2009,"Highlands County, FL","66,591","19,177","28.8"
12055,"Highlands","FL",2006,"Highlands County, FL","67,914","19,986","29.4"
12055,"Highlands","FL",2007,"Highlands County, FL","67,173","19,468","29.0"
12055,"Highlands","FL",2018,"Highlands County, FL","66,765","12,939","19.4"
12055,"Highlands","FL",2012,"Highlands County, FL","65,197","16,970","26.0"
12055,"Highlands","FL",2015,"Highlands County, FL","64,604","11,807","18.3"
12055,"Highlands","FL",2019,"Highlands County, FL","66,302","13,536","20.4"
12055,"Highlands","FL",2020,"Highlands County, FL","65,534","12,344","18.8"
12057,"Hillsborough","FL",2017,"Hillsborough County, FL","1,191,508","170,261","14.3"
12057,"Hillsborough","FL",2018,"Hillsborough County, FL","1,211,807","178,472","14.7"
12057,"Hillsborough","FL",2019,"Hillsborough County, FL","1,236,986","184,263","14.9"
12057,"Hillsborough","FL",2020,"Hillsborough County, FL","1,252,040","159,595","12.7"
12057,"Hillsborough","FL",2014,"Hillsborough County, FL","1,124,836","200,532","17.8"
12057,"Hillsborough","FL",2016,"Hillsborough County, FL","1,168,236","163,713","14.0"
12057,"Hillsborough","FL",2013,"Hillsborough County, FL","1,106,732","226,893","20.5"
12057,"Hillsborough","FL",2008,"Hillsborough County, FL","1,020,958","214,743","21.0"
12057,"Hillsborough","FL",2015,"Hillsborough County, FL","1,148,447","169,320","14.7"
12057,"Hillsborough","FL",2012,"Hillsborough County, FL","1,099,727","237,631","21.6"
12057,"Hillsborough","FL",2007,"Hillsborough County, FL","1,029,674","217,661","21.1"
12057,"Hillsborough","FL",2006,"Hillsborough County, FL","1,028,299","219,543","21.4"
12057,"Hillsborough","FL",2010,"Hillsborough County, FL","1,068,025","241,193","22.6"
12057,"Hillsborough","FL",2011,"Hillsborough County, FL","1,097,066","256,163","23.3"
12057,"Hillsborough","FL",2009,"Hillsborough County, FL","1,036,628","224,008","21.6"
12061,"Indian River","FL",2018,"Indian River County, FL","104,361","19,038","18.2"
12061,"Indian River","FL",2010,"Indian River County, FL","98,985","25,651","25.9"
12061,"Indian River","FL",2006,"Indian River County, FL","97,987","24,984","25.5"
12061,"Indian River","FL",2011,"Indian River County, FL","98,964","24,746","25.0"
12061,"Indian River","FL",2016,"Indian River County, FL","102,497","15,952","15.6"
12061,"Indian River","FL",2017,"Indian River County, FL","103,516","17,515","16.9"
12061,"Indian River","FL",2015,"Indian River County, FL","101,181","19,588","19.4"
12061,"Indian River","FL",2019,"Indian River County, FL","104,654","19,417","18.6"
12061,"Indian River","FL",2009,"Indian River County, FL","97,448","24,956","25.6"
12061,"Indian River","FL",2013,"Indian River County, FL","99,453","26,377","26.5"
12061,"Indian River","FL",2014,"Indian River County, FL","100,217","22,887","22.8"
12061,"Indian River","FL",2020,"Indian River County, FL","104,856","18,225","17.4"
12061,"Indian River","FL",2008,"Indian River County, FL","97,435","25,792","26.5"
12061,"Indian River","FL",2007,"Indian River County, FL","98,286","24,965","25.4"
12061,"Indian River","FL",2012,"Indian River County, FL","99,008","24,450","24.7"
12069,"Lake","FL",2020,"Lake County, FL","269,040","41,915","15.6"
12069,"Lake","FL",2015,"Lake County, FL","237,845","34,254","14.4"
12069,"Lake","FL",2010,"Lake County, FL","222,534","49,874","22.4"
12069,"Lake","FL",2012,"Lake County, FL","223,667","45,831","20.5"
12069,"Lake","FL",2009,"Lake County, FL","214,685","51,369","23.9"
12069,"Lake","FL",2011,"Lake County, FL","223,500","47,316","21.2"
12069,"Lake","FL",2007,"Lake County, FL","216,929","46,796","21.6"
12069,"Lake","FL",2017,"Lake County, FL","251,150","39,015","15.5"
12069,"Lake","FL",2019,"Lake County, FL","264,391","41,405","15.7"
12069,"Lake","FL",2006,"Lake County, FL","216,818","53,444","24.6"
12069,"Lake","FL",2013,"Lake County, FL","226,130","48,097","21.3"
12069,"Lake","FL",2016,"Lake County, FL","244,082","34,599","14.2"
12069,"Lake","FL",2014,"Lake County, FL","230,721","46,253","20.0"
12069,"Lake","FL",2018,"Lake County, FL","258,463","39,586","15.3"
12069,"Lake","FL",2008,"Lake County, FL","214,853","51,826","24.1"
12071,"Lee","FL",2012,"Lee County, FL","477,090","122,982","25.8"
12071,"Lee","FL",2008,"Lee County, FL","453,091","114,536","25.3"
12071,"Lee","FL",2020,"Lee County, FL","547,647","105,507","19.3"
12071,"Lee","FL",2007,"Lee County, FL","457,495","128,904","28.2"
12071,"Lee","FL",2016,"Lee County, FL","516,558","88,839","17.2"
12071,"Lee","FL",2015,"Lee County, FL","505,413","100,793","19.9"
12071,"Lee","FL",2017,"Lee County, FL","524,514","97,648","18.6"
12071,"Lee","FL",2010,"Lee County, FL","467,136","127,288","27.2"
12071,"Lee","FL",2009,"Lee County, FL","448,465","115,748","25.8"
12071,"Lee","FL",2019,"Lee County, FL","537,871","96,245","17.9"
12071,"Lee","FL",2018,"Lee County, FL","531,346","102,346","19.3"
12071,"Lee","FL",2011,"Lee County, FL","471,610","123,665","26.2"
12071,"Lee","FL",2014,"Lee County, FL","493,720","115,883","23.5"
12071,"Lee","FL",2006,"Lee County, FL","461,962","139,597","30.2"
12071,"Lee","FL",2013,"Lee County, FL","484,783","130,920","27.0"
12073,"Leon","FL",2018,"Leon County, FL","239,453","27,929","11.7"
12073,"Leon","FL",2006,"Leon County, FL","230,646","54,929","23.8"
12073,"Leon","FL",2013,"Leon County, FL","236,989","40,976","17.3"
12073,"Leon","FL",2008,"Leon County, FL","227,632","37,863","16.6"
12073,"Leon","FL",2020,"Leon County, FL","235,853","25,410","10.8"
12073,"Leon","FL",2007,"Leon County, FL","231,016","55,969","24.2"
12073,"Leon","FL",2010,"Leon County, FL","235,428","40,413","17.2"
12073,"Leon","FL",2017,"Leon County, FL","240,318","25,965","10.8"
12073,"Leon","FL",2019,"Leon County, FL","238,922","28,530","11.9"
12073,"Leon","FL",2014,"Leon County, FL","237,749","32,733","13.8"
12073,"Leon","FL",2015,"Leon County, FL","239,260","27,385","11.4"
12073,"Leon","FL",2016,"Leon County, FL","238,815","24,285","10.2"
12073,"Leon","FL",2012,"Leon County, FL","240,122","42,275","17.6"
12073,"Leon","FL",2011,"Leon County, FL","236,019","44,270","18.8"
12073,"Leon","FL",2009,"Leon County, FL","228,325","39,590","17.3"
12083,"Marion","FL",2013,"Marion County, FL","237,071","57,389","24.2"
12083,"Marion","FL",2011,"Marion County, FL","238,379","57,753","24.2"
12083,"Marion","FL",2020,"Marion County, FL","251,417","40,007","15.9"
12083,"Marion","FL",2019,"Marion County, FL","248,704","42,094","16.9"
12083,"Marion","FL",2009,"Marion County, FL","239,878","57,391","23.9"
12083,"Marion","FL",2006,"Marion County, FL","241,884","66,504","27.5"
12083,"Marion","FL",2008,"Marion County, FL","239,954","62,620","26.1"
12083,"Marion","FL",2017,"Marion County, FL","243,658","37,422","15.4"
12083,"Marion","FL",2018,"Marion County, FL","246,033","43,311","17.6"
12083,"Marion","FL",2016,"Marion County, FL","240,155","38,184","15.9"
12083,"Marion","FL",2015,"Marion County, FL","237,355","39,320","16.6"
12083,"Marion","FL",2012,"Marion County, FL","237,978","59,064","24.8"
12083,"Marion","FL",2014,"Marion County, FL","236,005","50,481","21.4"
12083,"Marion","FL",2007,"Marion County, FL","241,986","61,310","25.3"
12083,"Marion","FL",2010,"Marion County, FL","238,980","59,070","24.7"
12086,"Miami-Dade","FL",2012,"Miami-Dade County, FL","2,181,339","724,406","33.2"
12086,"Miami-Dade","FL",2010,"Miami-Dade County, FL","2,119,895","758,908","35.8"
