"","county_fips","county","state","start.year","end.year","stroke","age"
"17686",47093,"Knox","Tennessee",2007,2009,"313.20",">= 65"
"17687",47093,"Knox","Tennessee",2010,2012,"21.30","45-64"
"17688",47093,"Knox","Tennessee",2006,2008,"321.90",">= 65"
"17689",47093,"Knox","Tennessee",2008,2010,"23.20","45-64"
"17690",47093,"Knox","Tennessee",2014,2016,"20.10","45-64"
"17691",47093,"Knox","Tennessee",2017,2019,"253.10",">= 65"
"17692",47093,"Knox","Tennessee",2010,2012,"283.80",">= 65"
"17693",47093,"Knox","Tennessee",2012,2014,"20.40","45-64"
"17694",47093,"Knox","Tennessee",2011,2013,"17.30","45-64"
"17695",47093,"Knox","Tennessee",2009,2011,"295.10",">= 65"
"17696",47093,"Knox","Tennessee",2014,2016,"250.10",">= 65"
"17697",47093,"Knox","Tennessee",2011,2013,"271.60",">= 65"
"17698",47093,"Knox","Tennessee",2017,2019,"21.40","45-64"
"17699",47093,"Knox","Tennessee",2007,2009,"23.00","45-64"
"17700",47093,"Knox","Tennessee",2008,2010,"305.70",">= 65"
"17701",47093,"Knox","Tennessee",2016,2018,"20.00","45-64"
"17702",47093,"Knox","Tennessee",2009,2011,"22.40","45-64"
"17703",47093,"Knox","Tennessee",2015,2017,"18.20","45-64"
"17704",47093,"Knox","Tennessee",2016,2018,"257.50",">= 65"
"17705",47093,"Knox","Tennessee",2013,2015,"18.80","45-64"
"17706",47093,"Knox","Tennessee",2015,2017,"242.80",">= 65"
"17707",47093,"Knox","Tennessee",2005,2007,"24.50","45-64"
"17708",47093,"Knox","Tennessee",2013,2015,"251.70",">= 65"
"17709",47093,"Knox","Tennessee",2006,2008,"25.70","45-64"
"17710",47093,"Knox","Tennessee",2005,2007,"346.80",">= 65"
"17711",47093,"Knox","Tennessee",2012,2014,"268.10",">= 65"
"17712",47093,"Knox","Tennessee",2007,2009,"313.20",">= 65"
"17713",47093,"Knox","Tennessee",2010,2012,"21.30","45-64"
"17714",47093,"Knox","Tennessee",2006,2008,"321.90",">= 65"
"17715",47093,"Knox","Tennessee",2008,2010,"23.20","45-64"
"17716",47093,"Knox","Tennessee",2014,2016,"20.10","45-64"
"17717",47093,"Knox","Tennessee",2017,2019,"253.10",">= 65"
"17718",47093,"Knox","Tennessee",2010,2012,"283.80",">= 65"
"17719",47093,"Knox","Tennessee",2012,2014,"20.40","45-64"
"17720",47093,"Knox","Tennessee",2011,2013,"17.30","45-64"
"17721",47093,"Knox","Tennessee",2009,2011,"295.10",">= 65"
"17722",47093,"Knox","Tennessee",2014,2016,"250.10",">= 65"
"17723",47093,"Knox","Tennessee",2011,2013,"271.60",">= 65"
"17724",47093,"Knox","Tennessee",2017,2019,"21.40","45-64"
"17725",47093,"Knox","Tennessee",2007,2009,"23.00","45-64"
"17726",47093,"Knox","Tennessee",2008,2010,"305.70",">= 65"
"17727",47093,"Knox","Tennessee",2016,2018,"20.00","45-64"
"17728",47093,"Knox","Tennessee",2009,2011,"22.40","45-64"
"17729",47093,"Knox","Tennessee",2015,2017,"18.20","45-64"
"17730",47093,"Knox","Tennessee",2016,2018,"257.50",">= 65"
"17731",47093,"Knox","Tennessee",2013,2015,"18.80","45-64"
"17732",47093,"Knox","Tennessee",2015,2017,"242.80",">= 65"
"17733",47113,"Madison","Tennessee",2014,2016,"36.10","45-64"
"17734",47113,"Madison","Tennessee",2006,2008,"35.10","45-64"
"17735",47113,"Madison","Tennessee",2016,2018,"313.20",">= 65"
"17736",47113,"Madison","Tennessee",2010,2012,"39.80","45-64"
"17737",47113,"Madison","Tennessee",2008,2010,"30.40","45-64"
"17738",47113,"Madison","Tennessee",2013,2015,"318.30",">= 65"
"17739",47113,"Madison","Tennessee",2009,2011,"341.80",">= 65"
"17740",47113,"Madison","Tennessee",2011,2013,"38.60","45-64"
"17741",47113,"Madison","Tennessee",2009,2011,"33.10","45-64"
"17742",47113,"Madison","Tennessee",2008,2010,"393.60",">= 65"
"17743",47113,"Madison","Tennessee",2012,2014,"34.80","45-64"
"17744",47113,"Madison","Tennessee",2007,2009,"32.20","45-64"
"17745",47113,"Madison","Tennessee",2017,2019,"34.40","45-64"
"17746",47113,"Madison","Tennessee",2016,2018,"35.20","45-64"
"17747",47113,"Madison","Tennessee",2013,2015,"29.70","45-64"
"17748",47113,"Madison","Tennessee",2015,2017,"336.90",">= 65"
"17749",47113,"Madison","Tennessee",2010,2012,"304.30",">= 65"
"17750",47113,"Madison","Tennessee",2005,2007,"36.80","45-64"
"17751",47113,"Madison","Tennessee",2006,2008,"448.90",">= 65"
"17752",47113,"Madison","Tennessee",2011,2013,"296.90",">= 65"
"17753",47113,"Madison","Tennessee",2017,2019,"308.40",">= 65"
"17754",47113,"Madison","Tennessee",2012,2014,"277.00",">= 65"
"17755",47113,"Madison","Tennessee",2007,2009,"416.60",">= 65"
"17756",47113,"Madison","Tennessee",2014,2016,"324.80",">= 65"
"17757",47113,"Madison","Tennessee",2005,2007,"444.40",">= 65"
"17758",47113,"Madison","Tennessee",2015,2017,"37.40","45-64"
"17759",47113,"Madison","Tennessee",2014,2016,"36.10","45-64"
"17760",47113,"Madison","Tennessee",2006,2008,"35.10","45-64"
"17761",47113,"Madison","Tennessee",2016,2018,"313.20",">= 65"
"17762",47113,"Madison","Tennessee",2010,2012,"39.80","45-64"
"17763",47113,"Madison","Tennessee",2008,2010,"30.40","45-64"
"17764",47113,"Madison","Tennessee",2013,2015,"318.30",">= 65"
"17765",47113,"Madison","Tennessee",2009,2011,"341.80",">= 65"
"17766",47113,"Madison","Tennessee",2011,2013,"38.60","45-64"
"17767",47113,"Madison","Tennessee",2009,2011,"33.10","45-64"
"17768",47113,"Madison","Tennessee",2008,2010,"393.60",">= 65"
"17769",47113,"Madison","Tennessee",2012,2014,"34.80","45-64"
"17770",47113,"Madison","Tennessee",2007,2009,"32.20","45-64"
"17771",47113,"Madison","Tennessee",2017,2019,"34.40","45-64"
"17772",47113,"Madison","Tennessee",2016,2018,"35.20","45-64"
"17773",47113,"Madison","Tennessee",2013,2015,"29.70","45-64"
"17774",47113,"Madison","Tennessee",2015,2017,"336.90",">= 65"
"17775",47113,"Madison","Tennessee",2010,2012,"304.30",">= 65"
"17776",47113,"Madison","Tennessee",2005,2007,"36.80","45-64"
"17777",47113,"Madison","Tennessee",2006,2008,"448.90",">= 65"
"17778",47113,"Madison","Tennessee",2011,2013,"296.90",">= 65"
"17779",47113,"Madison","Tennessee",2017,2019,"308.40",">= 65"
"17780",47113,"Madison","Tennessee",2012,2014,"277.00",">= 65"
"17781",47113,"Madison","Tennessee",2007,2009,"416.60",">= 65"
"17782",47113,"Madison","Tennessee",2014,2016,"324.80",">= 65"
"17783",47113,"Madison","Tennessee",2005,2007,"444.40",">= 65"
"17784",47113,"Madison","Tennessee",2015,2017,"37.40","45-64"
"17785",47125,"Montgomery","Tennessee",2011,2013,"344.70",">= 65"
"17786",47125,"Montgomery","Tennessee",2007,2009,"489.60",">= 65"
"17787",47125,"Montgomery","Tennessee",2005,2007,"454.30",">= 65"
"17788",47125,"Montgomery","Tennessee",2008,2010,"31.50","45-64"
"17789",47125,"Montgomery","Tennessee",2006,2008,"482.20",">= 65"
"17790",47125,"Montgomery","Tennessee",2005,2007,"32.00","45-64"
"17791",47125,"Montgomery","Tennessee",2016,2018,"30.20","45-64"
"17792",47125,"Montgomery","Tennessee",2011,2013,"27.60","45-64"
"17793",47125,"Montgomery","Tennessee",2006,2008,"37.10","45-64"
"17794",47125,"Montgomery","Tennessee",2009,2011,"421.50",">= 65"
"17795",47125,"Montgomery","Tennessee",2010,2012,"26.60","45-64"
"17796",47125,"Montgomery","Tennessee",2017,2019,"355.50",">= 65"
"17797",47125,"Montgomery","Tennessee",2009,2011,"29.80","45-64"
"17798",47125,"Montgomery","Tennessee",2017,2019,"29.60","45-64"
"17799",47125,"Montgomery","Tennessee",2016,2018,"359.90",">= 65"
"17800",47125,"Montgomery","Tennessee",2015,2017,"356.90",">= 65"
"17801",47125,"Montgomery","Tennessee",2015,2017,"32.00","45-64"
"17802",47125,"Montgomery","Tennessee",2012,2014,"28.90","45-64"
"17803",47125,"Montgomery","Tennessee",2010,2012,"371.20",">= 65"
"17804",47125,"Montgomery","Tennessee",2008,2010,"510.20",">= 65"
"17805",47125,"Montgomery","Tennessee",2007,2009,"33.40","45-64"
"17806",47125,"Montgomery","Tennessee",2013,2015,"387.50",">= 65"
"17807",47125,"Montgomery","Tennessee",2013,2015,"31.90","45-64"
"17808",47125,"Montgomery","Tennessee",2014,2016,"360.50",">= 65"
"17809",47125,"Montgomery","Tennessee",2012,2014,"348.90",">= 65"
"17810",47125,"Montgomery","Tennessee",2014,2016,"32.80","45-64"
"17811",47125,"Montgomery","Tennessee",2011,2013,"344.70",">= 65"
"17812",47125,"Montgomery","Tennessee",2007,2009,"489.60",">= 65"
"17813",47125,"Montgomery","Tennessee",2005,2007,"454.30",">= 65"
"17814",47125,"Montgomery","Tennessee",2008,2010,"31.50","45-64"
"17815",47125,"Montgomery","Tennessee",2006,2008,"482.20",">= 65"
"17816",47125,"Montgomery","Tennessee",2005,2007,"32.00","45-64"
"17817",47125,"Montgomery","Tennessee",2016,2018,"30.20","45-64"
"17818",47125,"Montgomery","Tennessee",2011,2013,"27.60","45-64"
"17819",47125,"Montgomery","Tennessee",2006,2008,"37.10","45-64"
"17820",47125,"Montgomery","Tennessee",2009,2011,"421.50",">= 65"
"17821",47125,"Montgomery","Tennessee",2010,2012,"26.60","45-64"
"17822",47125,"Montgomery","Tennessee",2017,2019,"355.50",">= 65"
"17823",47125,"Montgomery","Tennessee",2009,2011,"29.80","45-64"
"17824",47125,"Montgomery","Tennessee",2017,2019,"29.60","45-64"
"17825",47125,"Montgomery","Tennessee",2016,2018,"359.90",">= 65"
"17826",47125,"Montgomery","Tennessee",2015,2017,"356.90",">= 65"
"17827",47125,"Montgomery","Tennessee",2015,2017,"32.00","45-64"
"17828",47125,"Montgomery","Tennessee",2012,2014,"28.90","45-64"
"17829",47125,"Montgomery","Tennessee",2010,2012,"371.20",">= 65"
"17830",47125,"Montgomery","Tennessee",2008,2010,"510.20",">= 65"
"17831",47125,"Montgomery","Tennessee",2007,2009,"33.40","45-64"
"17832",47125,"Montgomery","Tennessee",2013,2015,"387.50",">= 65"
"17833",47125,"Montgomery","Tennessee",2013,2015,"31.90","45-64"
"17834",47125,"Montgomery","Tennessee",2014,2016,"360.50",">= 65"
"17835",47125,"Montgomery","Tennessee",2012,2014,"348.90",">= 65"
"17836",47125,"Montgomery","Tennessee",2014,2016,"32.80","45-64"
"17837",47149,"Rutherford","Tennessee",2011,2013,"19.60","45-64"
"17838",47149,"Rutherford","Tennessee",2005,2007,"20.40","45-64"
"17839",47149,"Rutherford","Tennessee",2010,2012,"312.40",">= 65"
"17840",47149,"Rutherford","Tennessee",2010,2012,"22.50","45-64"
"17841",47149,"Rutherford","Tennessee",2008,2010,"24.80","45-64"
"17842",47149,"Rutherford","Tennessee",2011,2013,"283.70",">= 65"
"17843",47149,"Rutherford","Tennessee",2009,2011,"334.90",">= 65"
"17844",47149,"Rutherford","Tennessee",2014,2016,"20.50","45-64"
"17845",47149,"Rutherford","Tennessee",2006,2008,"22.30","45-64"
"17846",47149,"Rutherford","Tennessee",2006,2008,"350.40",">= 65"
"17847",47149,"Rutherford","Tennessee",2013,2015,"288.70",">= 65"
"17848",47149,"Rutherford","Tennessee",2012,2014,"20.50","45-64"
"17849",47149,"Rutherford","Tennessee",2008,2010,"335.30",">= 65"
"17850",47149,"Rutherford","Tennessee",2007,2009,"19.60","45-64"
"17851",47149,"Rutherford","Tennessee",2014,2016,"304.20",">= 65"
"17852",47149,"Rutherford","Tennessee",2016,2018,"19.50","45-64"
"17853",47149,"Rutherford","Tennessee",2017,2019,"22.80","45-64"
"17854",47149,"Rutherford","Tennessee",2005,2007,"359.50",">= 65"
"17855",47149,"Rutherford","Tennessee",2007,2009,"343.90",">= 65"
"17856",47149,"Rutherford","Tennessee",2017,2019,"282.40",">= 65"
"17857",47149,"Rutherford","Tennessee",2015,2017,"22.80","45-64"
"17858",47149,"Rutherford","Tennessee",2012,2014,"273.80",">= 65"
"17859",47149,"Rutherford","Tennessee",2015,2017,"313.50",">= 65"
"17860",47149,"Rutherford","Tennessee",2013,2015,"21.90","45-64"
"17861",47149,"Rutherford","Tennessee",2016,2018,"289.80",">= 65"
"17862",47149,"Rutherford","Tennessee",2009,2011,"22.20","45-64"
"17863",47149,"Rutherford","Tennessee",2011,2013,"19.60","45-64"
"17864",47149,"Rutherford","Tennessee",2005,2007,"20.40","45-64"
"17865",47149,"Rutherford","Tennessee",2010,2012,"312.40",">= 65"
"17866",47149,"Rutherford","Tennessee",2010,2012,"22.50","45-64"
"17867",47149,"Rutherford","Tennessee",2008,2010,"24.80","45-64"
"17868",47149,"Rutherford","Tennessee",2011,2013,"283.70",">= 65"
"17869",47149,"Rutherford","Tennessee",2009,2011,"334.90",">= 65"
"17870",47149,"Rutherford","Tennessee",2014,2016,"20.50","45-64"
"17871",47149,"Rutherford","Tennessee",2006,2008,"22.30","45-64"
"17872",47149,"Rutherford","Tennessee",2006,2008,"350.40",">= 65"
"17873",47149,"Rutherford","Tennessee",2013,2015,"288.70",">= 65"
"17874",47149,"Rutherford","Tennessee",2012,2014,"20.50","45-64"
"17875",47149,"Rutherford","Tennessee",2008,2010,"335.30",">= 65"
"17876",47149,"Rutherford","Tennessee",2007,2009,"19.60","45-64"
"17877",47149,"Rutherford","Tennessee",2014,2016,"304.20",">= 65"
"17878",47149,"Rutherford","Tennessee",2016,2018,"19.50","45-64"
"17879",47149,"Rutherford","Tennessee",2017,2019,"22.80","45-64"
"17880",47149,"Rutherford","Tennessee",2005,2007,"359.50",">= 65"
"17881",47149,"Rutherford","Tennessee",2007,2009,"343.90",">= 65"
"17882",47149,"Rutherford","Tennessee",2017,2019,"282.40",">= 65"
"17883",47149,"Rutherford","Tennessee",2015,2017,"22.80","45-64"
"17884",47149,"Rutherford","Tennessee",2012,2014,"273.80",">= 65"
"17885",47149,"Rutherford","Tennessee",2015,2017,"313.50",">= 65"
"17886",47149,"Rutherford","Tennessee",2013,2015,"21.90","45-64"
"17887",47149,"Rutherford","Tennessee",2016,2018,"289.80",">= 65"
"17888",47149,"Rutherford","Tennessee",2009,2011,"22.20","45-64"
"17889",47157,"Shelby","Tennessee",2011,2013,"314.50",">= 65"
"17890",47157,"Shelby","Tennessee",2010,2012,"37.10","45-64"
"17891",47157,"Shelby","Tennessee",2014,2016,"320.70",">= 65"
"17892",47157,"Shelby","Tennessee",2011,2013,"39.40","45-64"
"17893",47157,"Shelby","Tennessee",2017,2019,"41.00","45-64"
"17894",47157,"Shelby","Tennessee",2006,2008,"43.70","45-64"
"17895",47157,"Shelby","Tennessee",2012,2014,"38.00","45-64"
"17896",47157,"Shelby","Tennessee",2005,2007,"42.60","45-64"
"17897",47157,"Shelby","Tennessee",2007,2009,"43.50","45-64"
"17898",47157,"Shelby","Tennessee",2005,2007,"438.40",">= 65"
"17899",47157,"Shelby","Tennessee",2014,2016,"36.90","45-64"
"17900",47157,"Shelby","Tennessee",2016,2018,"35.80","45-64"
"17901",47157,"Shelby","Tennessee",2016,2018,"319.00",">= 65"
"17902",47157,"Shelby","Tennessee",2006,2008,"399.30",">= 65"
"17903",47157,"Shelby","Tennessee",2009,2011,"328.90",">= 65"
"17904",47157,"Shelby","Tennessee",2013,2015,"37.90","45-64"
"17905",47157,"Shelby","Tennessee",2010,2012,"330.00",">= 65"
"17906",47157,"Shelby","Tennessee",2013,2015,"322.90",">= 65"
"17907",47157,"Shelby","Tennessee",2008,2010,"39.10","45-64"
"17908",47157,"Shelby","Tennessee",2012,2014,"329.00",">= 65"
"17909",47157,"Shelby","Tennessee",2015,2017,"318.80",">= 65"
"17910",47157,"Shelby","Tennessee",2009,2011,"38.70","45-64"
"17911",47157,"Shelby","Tennessee",2008,2010,"353.30",">= 65"
"17912",47157,"Shelby","Tennessee",2017,2019,"310.30",">= 65"
"17913",47157,"Shelby","Tennessee",2015,2017,"37.40","45-64"
"17914",47157,"Shelby","Tennessee",2007,2009,"370.20",">= 65"
"17915",47157,"Shelby","Tennessee",2011,2013,"314.50",">= 65"
"17916",47157,"Shelby","Tennessee",2010,2012,"37.10","45-64"
"17917",47157,"Shelby","Tennessee",2014,2016,"320.70",">= 65"
"17918",47157,"Shelby","Tennessee",2011,2013,"39.40","45-64"
"17919",47157,"Shelby","Tennessee",2017,2019,"41.00","45-64"
"17920",47157,"Shelby","Tennessee",2006,2008,"43.70","45-64"
"17921",47157,"Shelby","Tennessee",2012,2014,"38.00","45-64"
"17922",47157,"Shelby","Tennessee",2005,2007,"42.60","45-64"
"17923",47157,"Shelby","Tennessee",2007,2009,"43.50","45-64"
"17924",47157,"Shelby","Tennessee",2005,2007,"438.40",">= 65"
"17925",47157,"Shelby","Tennessee",2014,2016,"36.90","45-64"
"17926",47157,"Shelby","Tennessee",2016,2018,"35.80","45-64"
"17927",47157,"Shelby","Tennessee",2016,2018,"319.00",">= 65"
"17928",47157,"Shelby","Tennessee",2006,2008,"399.30",">= 65"
"17929",47157,"Shelby","Tennessee",2009,2011,"328.90",">= 65"
"17930",47157,"Shelby","Tennessee",2013,2015,"37.90","45-64"
"17931",47157,"Shelby","Tennessee",2010,2012,"330.00",">= 65"
"17932",47157,"Shelby","Tennessee",2013,2015,"322.90",">= 65"
"17933",47157,"Shelby","Tennessee",2008,2010,"39.10","45-64"
"17934",47157,"Shelby","Tennessee",2012,2014,"329.00",">= 65"
"17935",47157,"Shelby","Tennessee",2015,2017,"318.80",">= 65"
"17936",47157,"Shelby","Tennessee",2009,2011,"38.70","45-64"
"17937",47157,"Shelby","Tennessee",2008,2010,"353.30",">= 65"
"17938",47157,"Shelby","Tennessee",2017,2019,"310.30",">= 65"
"17939",47157,"Shelby","Tennessee",2015,2017,"37.40","45-64"
"17940",47157,"Shelby","Tennessee",2007,2009,"370.20",">= 65"
"17941",47163,"Sullivan","Tennessee",2007,2009,"20.50","45-64"
"17942",47163,"Sullivan","Tennessee",2007,2009,"298.00",">= 65"
"17943",47163,"Sullivan","Tennessee",2010,2012,"17.40","45-64"
"17944",47163,"Sullivan","Tennessee",2010,2012,"283.90",">= 65"
"17945",47163,"Sullivan","Tennessee",2009,2011,"18.90","45-64"
"17946",47163,"Sullivan","Tennessee",2008,2010,"280.50",">= 65"
"17947",47163,"Sullivan","Tennessee",2013,2015,"19.40","45-64"
"17948",47163,"Sullivan","Tennessee",2017,2019,"234.30",">= 65"
"17949",47163,"Sullivan","Tennessee",2009,2011,"281.90",">= 65"
"17950",47163,"Sullivan","Tennessee",2011,2013,"292.10",">= 65"
"17951",47163,"Sullivan","Tennessee",2008,2010,"19.20","45-64"
"17952",47163,"Sullivan","Tennessee",2005,2007,"26.00","45-64"
"17953",47163,"Sullivan","Tennessee",2006,2008,"335.40",">= 65"
"17954",47163,"Sullivan","Tennessee",2005,2007,"383.00",">= 65"
"17955",47163,"Sullivan","Tennessee",2014,2016,"19.10","45-64"
"17956",47163,"Sullivan","Tennessee",2014,2016,"263.60",">= 65"
"17957",47163,"Sullivan","Tennessee",2006,2008,"21.20","45-64"
"17958",47163,"Sullivan","Tennessee",2017,2019,"27.00","45-64"
"17959",47163,"Sullivan","Tennessee",2012,2014,"18.70","45-64"
"17960",47163,"Sullivan","Tennessee",2011,2013,"17.90","45-64"
"17961",47163,"Sullivan","Tennessee",2016,2018,"233.80",">= 65"
"17962",47163,"Sullivan","Tennessee",2015,2017,"237.80",">= 65"
"17963",47163,"Sullivan","Tennessee",2015,2017,"23.10","45-64"
"17964",47163,"Sullivan","Tennessee",2012,2014,"292.60",">= 65"
"17965",47163,"Sullivan","Tennessee",2016,2018,"25.40","45-64"
"17966",47163,"Sullivan","Tennessee",2013,2015,"290.40",">= 65"
"17967",47163,"Sullivan","Tennessee",2007,2009,"20.50","45-64"
"17968",47163,"Sullivan","Tennessee",2007,2009,"298.00",">= 65"
"17969",47163,"Sullivan","Tennessee",2010,2012,"17.40","45-64"
"17970",47163,"Sullivan","Tennessee",2010,2012,"283.90",">= 65"
"17971",47163,"Sullivan","Tennessee",2009,2011,"18.90","45-64"
"17972",47163,"Sullivan","Tennessee",2008,2010,"280.50",">= 65"
"17973",47163,"Sullivan","Tennessee",2013,2015,"19.40","45-64"
"17974",47163,"Sullivan","Tennessee",2017,2019,"234.30",">= 65"
"17975",47163,"Sullivan","Tennessee",2009,2011,"281.90",">= 65"
"17976",47163,"Sullivan","Tennessee",2011,2013,"292.10",">= 65"
"17977",47163,"Sullivan","Tennessee",2008,2010,"19.20","45-64"
"17978",47163,"Sullivan","Tennessee",2005,2007,"26.00","45-64"
"17979",47163,"Sullivan","Tennessee",2006,2008,"335.40",">= 65"
"17980",47163,"Sullivan","Tennessee",2005,2007,"383.00",">= 65"
"17981",47163,"Sullivan","Tennessee",2014,2016,"19.10","45-64"
"17982",47163,"Sullivan","Tennessee",2014,2016,"263.60",">= 65"
"17983",47163,"Sullivan","Tennessee",2006,2008,"21.20","45-64"
"17984",47163,"Sullivan","Tennessee",2017,2019,"27.00","45-64"
"17985",47163,"Sullivan","Tennessee",2012,2014,"18.70","45-64"
"17986",47163,"Sullivan","Tennessee",2011,2013,"17.90","45-64"
"17987",47163,"Sullivan","Tennessee",2016,2018,"233.80",">= 65"
"17988",47163,"Sullivan","Tennessee",2015,2017,"237.80",">= 65"
"17989",47163,"Sullivan","Tennessee",2015,2017,"23.10","45-64"
"17990",47163,"Sullivan","Tennessee",2012,2014,"292.60",">= 65"
"17991",47163,"Sullivan","Tennessee",2016,2018,"25.40","45-64"
"17992",47163,"Sullivan","Tennessee",2013,2015,"290.40",">= 65"
"17993",47179,"Washington","Tennessee",2016,2018,"227.60",">= 65"
"17994",47179,"Washington","Tennessee",2012,2014,"292.50",">= 65"
"17995",47179,"Washington","Tennessee",2009,2011,"19.70","45-64"
"17996",47179,"Washington","Tennessee",2015,2017,"218.90",">= 65"
"17997",47179,"Washington","Tennessee",2012,2014,"17.30","45-64"
"17998",47179,"Washington","Tennessee",2013,2015,"257.80",">= 65"
"17999",47179,"Washington","Tennessee",2011,2013,"286.40",">= 65"
"18000",47179,"Washington","Tennessee",2014,2016,"233.10",">= 65"
"18001",47179,"Washington","Tennessee",2015,2017,"24.10","45-64"
"18002",47179,"Washington","Tennessee",2017,2019,"25.00","45-64"
"18003",47179,"Washington","Tennessee",2017,2019,"228.20",">= 65"
"18004",47179,"Washington","Tennessee",2007,2009,"299.70",">= 65"
"18005",47179,"Washington","Tennessee",2016,2018,"26.00","45-64"
"18006",47179,"Washington","Tennessee",2011,2013,"18.80","45-64"
"18007",47179,"Washington","Tennessee",2010,2012,"288.20",">= 65"
"18008",47179,"Washington","Tennessee",2008,2010,"20.80","45-64"
"18009",47179,"Washington","Tennessee",2013,2015,"17.20","45-64"
"18010",47179,"Washington","Tennessee",2014,2016,"19.30","45-64"
"18011",47179,"Washington","Tennessee",2005,2007,"23.70","45-64"
"18012",47179,"Washington","Tennessee",2008,2010,"285.10",">= 65"
"18013",47179,"Washington","Tennessee",2009,2011,"291.70",">= 65"
"18014",47179,"Washington","Tennessee",2006,2008,"332.80",">= 65"
"18015",47179,"Washington","Tennessee",2007,2009,"21.20","45-64"
"18016",47179,"Washington","Tennessee",2010,2012,"17.90","45-64"
"18017",47179,"Washington","Tennessee",2006,2008,"20.70","45-64"
"18018",47179,"Washington","Tennessee",2005,2007,"347.50",">= 65"
"18019",47179,"Washington","Tennessee",2016,2018,"227.60",">= 65"
"18020",47179,"Washington","Tennessee",2012,2014,"292.50",">= 65"
"18021",47179,"Washington","Tennessee",2009,2011,"19.70","45-64"
"18022",47179,"Washington","Tennessee",2015,2017,"218.90",">= 65"
"18023",47179,"Washington","Tennessee",2012,2014,"17.30","45-64"
"18024",47179,"Washington","Tennessee",2013,2015,"257.80",">= 65"
"18025",47179,"Washington","Tennessee",2011,2013,"286.40",">= 65"
"18026",47179,"Washington","Tennessee",2014,2016,"233.10",">= 65"
"18027",47179,"Washington","Tennessee",2015,2017,"24.10","45-64"
"18028",47179,"Washington","Tennessee",2017,2019,"25.00","45-64"
"18029",47179,"Washington","Tennessee",2017,2019,"228.20",">= 65"
"18030",47179,"Washington","Tennessee",2007,2009,"299.70",">= 65"
"18031",47179,"Washington","Tennessee",2016,2018,"26.00","45-64"
"18032",47179,"Washington","Tennessee",2011,2013,"18.80","45-64"
"18033",47179,"Washington","Tennessee",2010,2012,"288.20",">= 65"
"18034",47179,"Washington","Tennessee",2008,2010,"20.80","45-64"
"18035",47179,"Washington","Tennessee",2013,2015,"17.20","45-64"
"18036",47179,"Washington","Tennessee",2014,2016,"19.30","45-64"
"18037",47179,"Washington","Tennessee",2005,2007,"23.70","45-64"
"18038",47179,"Washington","Tennessee",2008,2010,"285.10",">= 65"
"18039",47179,"Washington","Tennessee",2009,2011,"291.70",">= 65"
"18040",47179,"Washington","Tennessee",2006,2008,"332.80",">= 65"
"18041",47179,"Washington","Tennessee",2007,2009,"21.20","45-64"
"18042",47179,"Washington","Tennessee",2010,2012,"17.90","45-64"
"18043",47179,"Washington","Tennessee",2006,2008,"20.70","45-64"
"18044",47179,"Washington","Tennessee",2005,2007,"347.50",">= 65"
"18045",48027,"Bell","Texas",2008,2010,"24.70","45-64"
"18046",48027,"Bell","Texas",2013,2015,"269.10",">= 65"
"18047",48027,"Bell","Texas",2014,2016,"257.20",">= 65"
"18048",48027,"Bell","Texas",2010,2012,"18.30","45-64"
"18049",48027,"Bell","Texas",2007,2009,"252.60",">= 65"
"18050",48027,"Bell","Texas",2009,2011,"248.00",">= 65"
"18051",48027,"Bell","Texas",2014,2016,"23.60","45-64"
"18052",48027,"Bell","Texas",2013,2015,"21.70","45-64"
"18053",48027,"Bell","Texas",2015,2017,"19.90","45-64"
"18054",48027,"Bell","Texas",2006,2008,"25.80","45-64"
"18055",48027,"Bell","Texas",2007,2009,"26.70","45-64"
"18056",48027,"Bell","Texas",2017,2019,"22.00","45-64"
"18057",48027,"Bell","Texas",2009,2011,"19.20","45-64"
"18058",48027,"Bell","Texas",2017,2019,"229.20",">= 65"
"18059",48027,"Bell","Texas",2011,2013,"16.40","45-64"
"18060",48027,"Bell","Texas",2012,2014,"268.00",">= 65"
"18061",48027,"Bell","Texas",2011,2013,"254.30",">= 65"
"18062",48027,"Bell","Texas",2008,2010,"247.80",">= 65"
"18063",48027,"Bell","Texas",2015,2017,"239.60",">= 65"
"18064",48027,"Bell","Texas",2005,2007,"26.10","45-64"
"18065",48027,"Bell","Texas",2012,2014,"20.40","45-64"
"18066",48027,"Bell","Texas",2016,2018,"19.70","45-64"
"18067",48027,"Bell","Texas",2006,2008,"291.10",">= 65"
"18068",48027,"Bell","Texas",2010,2012,"265.10",">= 65"
"18069",48027,"Bell","Texas",2016,2018,"226.90",">= 65"
"18070",48027,"Bell","Texas",2005,2007,"308.80",">= 65"
"18071",48027,"Bell","Texas",2008,2010,"24.70","45-64"
"18072",48027,"Bell","Texas",2013,2015,"269.10",">= 65"
"18073",48027,"Bell","Texas",2014,2016,"257.20",">= 65"
"18074",48027,"Bell","Texas",2010,2012,"18.30","45-64"
"18075",48027,"Bell","Texas",2007,2009,"252.60",">= 65"
"18076",48027,"Bell","Texas",2009,2011,"248.00",">= 65"
"18077",48027,"Bell","Texas",2014,2016,"23.60","45-64"
"18078",48027,"Bell","Texas",2013,2015,"21.70","45-64"
"18079",48027,"Bell","Texas",2015,2017,"19.90","45-64"
"18080",48027,"Bell","Texas",2006,2008,"25.80","45-64"
"18081",48027,"Bell","Texas",2007,2009,"26.70","45-64"
